date,level,appr,R,tod,win50_20,win100_30,lv,conf,pen,press30,flow30,dvel15,flow3,res3,big3,vol3_rel,dtouch,fav60,fav90,thr60,held50,held100,broke20
2026-06-11,PDEQ,below,-1,16,0,0,28871.5,0,17.25,-87.0,-871,-847,-676,-124.25,-213,1.6697016388849981,-145,119.0,294.0,178.0,1,1,1
2026-06-11,PDH,below,-1,243,1,1,29250.0,0,10.0,-523.75,-1948,-1526,-177,-60.25,-119,2.030131488303831,-89,181.5,181.5,52.25,1,1,1
2026-06-11,PMH,below,-1,21,0,0,28936.0,2,32.0,-170.25,-891,-1383,118,-85.75,109,0.9934109145013019,359,183.5,358.5,113.5,1,1,1
2026-06-11,PML,above,1,88,0,0,28637.5,0,30.0,-213.75,-198,-570,310,-59.25,-61,1.7850621810078355,206,269.75,337.75,60.0,1,1,1
2026-06-12,ASIAH,below,-1,90,0,0,29645.5,0,23.5,-110.5,-358,-599,-342,-38.25,-118,0.8213688630243627,-229,236.5,236.5,114.5,1,1,1
2026-06-12,LDNH,below,-1,95,0,0,29675.0,2,3.25,-90.75,-137,-569,53,-19.5,3,0.9036723706979427,-133,266.0,266.0,85.0,1,1,1
2026-06-12,LDNL,above,1,15,0,1,29260.0,1,30.0,-206.75,-1883,-1438,-143,-26.5,-60,1.0753475506198453,-306,367.25,449.25,24.25,1,1,1
2026-06-12,ONH,below,-1,95,0,0,29675.0,2,3.25,-90.75,-137,-569,53,-19.5,3,0.9036723706979427,-133,266.0,266.0,85.0,1,1,1
2026-06-12,ONL,above,1,15,0,1,29260.0,1,30.0,-206.75,-1883,-1438,-143,-26.5,-60,1.0753475506198453,-306,367.25,449.25,24.25,1,1,1
2026-06-12,PDH,below,-1,37,0,0,29544.25,0,23.25,-153.75,-1051,-880,-811,-78.25,-56,1.1371971692752725,-667,191.75,191.75,134.0,1,1,1
2026-06-12,PMH,below,-1,95,0,0,29675.0,2,3.25,-90.75,-137,-569,53,-19.5,3,0.9036723706979427,-133,266.0,266.0,85.0,1,1,1
2026-06-12,PML,above,1,3,0,0,29354.0,0,37.75,-75.25,-520,-295,-678,-112.5,-91,2.9270525761633364,-438,273.25,317.0,124.0,1,1,1
2026-06-16,ASIAH,below,-1,13,1,1,30860.0,1,0.5,-27.0,805,838,-241,-24.5,-53,1.1264717626617458,148,269.0,297.5,29.0,1,1,1
2026-06-16,ASIAL,above,1,4,1,1,30755.5,2,4.75,-29.5,-1039,-805,-311,7.75,-52,2.5679172056921087,27,133.5,133.5,164.5,1,1,1
2026-06-16,ONL,above,1,4,1,1,30755.0,2,4.25,-29.5,-1039,-805,-311,7.75,-52,2.5679172056921087,27,134.0,134.0,164.0,1,1,1
2026-06-16,PDC,below,-1,17,1,1,30873.25,1,0.75,-40.5,790,454,-402,-53.25,-103,0.9796342030852931,-117,282.25,310.75,15.75,1,1,0
2026-06-16,PDEQ,above,1,4,1,1,30759.875,2,9.125,-29.5,-1039,-805,-311,7.75,-52,2.5679172056921087,27,129.125,129.125,168.875,1,1,1
2026-06-16,PDL,above,1,62,1,1,30604.75,0,3.5,-190.0,-2550,-2588,-1250,-63.75,-344,1.5583170329459592,40,110.0,110.0,104.25,1,1,1
2026-06-17,ASIAL,above,1,32,1,1,30330.5,0,10.5,-122.0,-1096,-829,-251,-5.25,-39,1.2835636939871469,-201,215.25,215.25,45.75,1,1,1
2026-06-17,LDNL,above,1,27,0,0,30387.75,1,28.75,-144.75,-1287,-317,-773,-98.75,-57,1.0367972778106296,-450,158.0,158.0,103.0,1,1,1
2026-06-17,ONL,above,1,77,1,1,30307.0,2,22.25,-136.25,-534,81,-655,-94.25,-54,2.341941888548103,-711,151.5,165.25,0.0,1,1,0
2026-06-17,PDC,above,1,77,1,1,30310.0,2,25.25,-136.25,-534,81,-655,-94.25,-54,2.341941888548103,-711,148.5,162.25,0.0,1,1,0
2026-06-17,PDL,above,1,77,1,1,30302.25,2,17.5,-136.25,-534,81,-655,-94.25,-54,2.341941888548103,-711,156.25,170.0,0.0,1,1,0
2026-06-17,PML,above,1,27,0,0,30387.75,1,28.75,-144.75,-1287,-317,-773,-98.75,-57,1.0367972778106296,-450,158.0,158.0,103.0,1,1,1
2026-06-18,ASIAH,above,1,6,0,0,30438.25,0,17.25,-59.0,-1734,-1815,-773,-123.25,-134,2.2018258948644265,-197,205.75,222.5,47.25,1,1,1
2026-06-18,LDNH,above,1,4,0,0,30500.0,0,17.75,12.25,-1235,-1190,-998,-86.25,-156,2.0507957350062616,-412,144.0,160.75,109.0,1,1,1
2026-06-18,ONH,below,-1,53,0,1,30619.75,1,12.0,-105.25,297,-494,-312,-50.75,-28,0.8986095922512107,-315,156.25,156.25,56.0,1,1,1
2026-06-18,PDH,above,1,1,0,0,30545.75,0,1.5,75.0,-530,-165,-1157,-27.5,-214,4.241662476956595,-422,98.25,115.0,154.75,1,1,1
2026-06-18,PMH,below,-1,53,0,1,30619.75,1,12.0,-105.25,297,-494,-312,-50.75,-28,0.8986095922512107,-315,156.25,156.25,56.0,1,1,1
2026-06-19,ASIAH,below,-1,26,0,0,30694.25,1,1.5,-44.5,-174,41,-151,-15.25,0,1.374553716325868,-150,46.25,46.25,1.0,0,0,0
2026-06-19,PDC,below,-1,26,0,0,30692.75,1,3.0,-44.5,-174,41,-151,-15.25,0,1.374553716325868,-150,44.75,44.75,2.5,0,0,0
2026-06-22,ASIAH,above,1,62,1,0,30665.0,1,5.25,-264.25,-1439,-607,-816,-93.5,-4,1.8113797313797313,-317,67.0,67.0,120.0,1,0,1
2026-06-22,LDNL,above,1,61,0,0,30687.25,1,5.25,-248.0,-1124,-582,-471,-81.0,18,1.7127243869853035,-61,44.75,44.75,142.25,0,0,1
2026-06-22,PDC,above,1,73,0,0,30647.0,0,19.75,-272.25,-1702,-927,-516,-58.0,-89,0.8186962352402446,-253,35.0,35.0,102.0,0,0,1
2026-06-22,PDEQ,above,1,62,1,0,30668.375,1,8.625,-264.25,-1439,-607,-816,-93.5,-4,1.8113797313797313,-317,63.625,63.625,123.375,1,0,1
2026-06-22,PDH,above,1,60,0,0,30705.0,0,8.5,-211.0,-953,-352,-241,-44.25,49,1.7695295640914979,-438,32.5,32.5,160.0,0,0,1
2026-06-22,PDL,above,1,73,1,0,30631.75,0,4.5,-272.25,-1702,-927,-516,-58.0,-89,0.8186962352402446,-253,50.25,50.25,86.75,1,0,1
2026-06-22,PML,above,1,61,0,0,30687.25,1,5.25,-248.0,-1124,-582,-471,-81.0,18,1.7127243869853035,-61,44.75,44.75,142.25,0,0,1
2026-06-23,LDNL,below,-1,2,0,0,29752.0,0,21.0,-21.5,847,446,193,-32.0,132,4.766519368426493,-120,81.0,81.0,295.0,1,0,1
2026-06-23,PMH,below,-1,29,0,0,29933.75,0,1.0,-207.25,-1900,-808,-406,-53.25,24,0.9276525254367369,-89,121.25,223.25,113.25,1,1,1
2026-06-24,ASIAH,below,-1,89,1,1,29891.75,1,1.5,-184.25,-580,-204,-171,-74.0,2,0.9387137978676259,-129,191.75,191.75,15.75,1,1,0
2026-06-24,ASIAL,above,1,12,1,0,29616.5,0,3.75,-94.75,422,497,-590,-109.5,-177,1.2550573858475766,-136,174.75,291.0,91.5,1,1,1
2026-06-24,LDNH,below,-1,77,1,0,29866.25,1,1.25,-275.75,-915,-272,-639,-75.25,-20,1.4892466737872014,-133,166.25,166.25,41.25,1,1,1
2026-06-24,LDNL,below,-1,2,0,0,29734.0,0,78.25,-14.0,-926,-531,-1279,-80.0,-423,4.959846339807594,-838,209.0,209.0,107.5,1,1,1
2026-06-24,ONH,below,-1,89,1,1,29891.75,1,1.5,-184.25,-580,-204,-171,-74.0,2,0.9387137978676259,-129,191.75,191.75,15.75,1,1,0
2026-06-24,ONL,above,1,18,1,1,29585.5,1,23.25,-138.75,633,-313,-272,-95.75,19,1.031144445330993,-426,292.25,322.0,60.5,1,1,1
2026-06-24,PDEQ,below,-1,2,0,1,29812.125,0,0.125,-14.0,-926,-531,-1279,-80.0,-423,4.959846339807594,-838,287.125,287.125,29.375,1,1,1
2026-06-24,PDL,above,1,18,1,1,29577.25,1,15.0,-138.75,633,-313,-272,-95.75,19,1.031144445330993,-426,300.5,330.25,52.25,1,1,1
2026-06-24,PMH,below,-1,78,1,0,29872.75,1,5.0,-243.75,-660,-652,-408,-56.75,-20,1.3966253036570153,184,172.75,172.75,34.75,1,1,1
2026-06-25,ASIAL,above,1,11,0,0,29924.5,1,20.5,-256.5,-3002,-2623,-957,-102.25,-85,1.434659593280283,-324,-11.5,-11.5,628.75,0,0,1
2026-06-25,LDNL,above,1,1,0,0,30099.0,1,33.75,-109.5,-936,-164,-691,-79.75,-154,5.586725725936863,-433,-6.5,-6.5,803.25,0,0,1
2026-06-25,ONL,above,1,11,0,0,29924.5,1,20.5,-256.5,-3002,-2623,-957,-102.25,-85,1.434659593280283,-324,-11.5,-11.5,628.75,0,0,1
2026-06-25,PDC,above,1,22,0,0,29514.25,0,28.25,-630.5,-3910,-2287,-394,-117.5,-133,1.1518570053513275,-296,259.75,262.5,218.5,1,1,1
2026-06-25,PDEQ,above,1,17,0,0,29586.125,0,13.625,-547.0,-3906,-3019,-510,-168.25,-50,1.5762409029502769,-81,130.125,190.625,290.375,1,1,1
2026-06-25,PDH,above,1,11,0,0,29907.5,0,3.5,-256.5,-3002,-2623,-957,-102.25,-85,1.434659593280283,-324,5.5,5.5,611.75,0,0,1
2026-06-25,PML,above,1,1,0,0,30099.0,1,33.75,-109.5,-936,-164,-691,-79.75,-154,5.586725725936863,-433,-6.5,-6.5,803.25,0,0,1
2026-06-26,LDNH,below,-1,36,0,0,29562.75,1,14.5,-229.75,-1338,-1112,-247,-56.5,33,1.058745298505912,-16,107.25,154.0,102.5,1,1,1
2026-06-26,PMH,below,-1,36,0,0,29557.75,1,19.5,-229.75,-1338,-1112,-247,-56.5,33,1.058745298505912,-16,102.25,149.0,107.5,1,1,1
2026-06-26,PML,above,1,3,0,1,29211.25,0,13.75,-83.0,-941,124,-633,-135.0,-91,2.756313944337126,-540,454.0,454.0,29.75,1,1,1
2026-06-29,ASIAL,above,1,43,0,0,29363.25,0,17.0,-395.25,-592,-638,-115,-93.5,153,1.0607974933036841,36,371.75,452.75,89.5,1,1,1
2026-06-29,LDNH,below,-1,4,1,1,29759.75,2,9.5,-53.5,256,275,-302,-97.0,-135,2.4664608693963923,-169,486.0,486.0,80.25,1,1,1
2026-06-29,ONH,below,-1,4,1,1,29759.75,2,9.5,-53.5,256,275,-302,-97.0,-135,2.4664608693963923,-169,486.0,486.0,80.25,1,1,1
2026-06-29,ONL,above,1,45,1,1,29280.25,0,6.5,-464.5,-1011,-350,302,-39.0,-22,1.5440647912972638,169,472.25,542.75,0.0,1,1,0
2026-06-29,PDC,above,1,45,1,1,29312.25,0,38.5,-464.5,-1011,-350,302,-39.0,-22,1.5440647912972638,169,440.25,510.75,23.25,1,1,1
2026-06-29,PDEQ,above,1,40,0,0,29448.75,0,22.5,-286.25,-549,19,-274,-21.0,-59,1.1578816993117114,-464,286.25,354.5,175.0,1,1,1
2026-06-29,PDH,below,-1,2,0,0,29716.0,0,21.5,-16.0,421,478,-161,-74.75,23,5.503763972321497,-148,442.25,442.25,124.0,1,1,1
2026-06-29,PMH,below,-1,4,1,1,29759.75,2,9.5,-53.5,256,275,-302,-97.0,-135,2.4664608693963923,-169,486.0,486.0,80.25,1,1,1
2026-06-30,ASIAH,below,-1,5,0,0,30217.0,1,34.0,-234.75,-1112,-586,-691,-112.0,-123,2.3556842652409595,-501,66.75,66.75,225.5,1,0,1
2026-06-30,LDNH,below,-1,4,0,0,30175.5,1,13.5,-164.0,-586,-566,-164,-50.0,-31,2.3955824280260205,-10,25.25,25.25,265.25,0,0,1
2026-06-30,ONH,below,-1,5,0,0,30217.0,1,34.0,-234.75,-1112,-586,-691,-112.0,-123,2.3556842652409595,-501,66.75,66.75,225.5,1,0,1
2026-06-30,PMH,below,-1,4,0,0,30175.5,1,13.5,-164.0,-586,-566,-164,-50.0,-31,2.3955824280260205,-10,25.25,25.25,265.25,0,0,1
2026-07-01,LDNL,below,-1,30,1,1,30299.0,0,8.5,-54.0,-878,-1504,-469,-54.25,96,0.992569535093885,-149,161.75,161.75,28.25,1,1,1
2026-07-01,PDEQ,below,-1,38,1,1,30316.375,0,0.375,-174.75,-1628,-864,-187,-9.75,5,0.8837224034715404,63,179.125,179.125,10.875,1,1,0
2026-07-02,ASIAH,below,-1,21,0,0,30239.5,0,3.75,-69.0,-769,-171,-168,-64.0,29,0.9965771765198967,-254,485.25,628.75,54.0,1,1,1
2026-07-02,ASIAL,above,1,57,0,0,29952.5,0,15.0,-266.5,-1630,-751,-782,-128.25,-30,1.5310985501113359,-484,53.75,53.75,341.75,1,0,1
2026-07-02,LDNL,above,1,72,0,0,29826.25,2,36.75,-410.5,-2825,-1364,-1061,-111.5,-282,1.241076581913181,-226,42.0,42.0,215.5,0,0,1
2026-07-02,ONL,above,1,72,0,0,29826.25,2,36.75,-410.5,-2825,-1364,-1061,-111.5,-282,1.241076581913181,-226,42.0,42.0,215.5,0,0,1
2026-07-02,PDEQ,below,-1,20,0,0,30205.25,0,7.0,-22.5,-478,-177,-68,-26.75,11,0.8312902347054353,10,451.0,594.5,88.25,1,1,1
2026-07-02,PML,above,1,72,0,0,29827.25,2,37.75,-410.5,-2825,-1364,-1061,-111.5,-282,1.241076581913181,-226,41.0,41.0,216.5,0,0,1
2026-07-03,LDNH,above,1,8,0,0,29908.0,0,0.0,7.5,43,25,-184,-25.25,0,1.0653067006658166,-81,38.25,38.25,19.5,0,0,0
2026-07-06,ASIAH,below,-1,21,1,1,30004.75,1,4.25,-156.0,-1417,-1053,-668,-67.0,-173,0.9950298210735586,-309,101.5,101.5,62.75,1,1,1
2026-07-06,LDNH,below,-1,4,1,1,29915.0,2,24.25,-25.75,-175,-250,-603,-75.0,-164,2.2114547038327528,-235,129.0,129.0,142.25,1,1,1
2026-07-06,ONH,below,-1,41,0,0,30011.25,1,5.75,-87.25,-1383,-427,-128,-16.5,-36,1.015169867912557,-85,25.75,70.0,56.25,0,0,1
2026-07-06,PDC,below,-1,2,0,0,29901.75,1,12.5,-10.0,35,228,-343,-71.75,-119,4.377494014365523,-261,115.75,115.75,148.0,1,1,1
2026-07-06,PDEQ,below,-1,4,1,1,29919.875,1,19.375,-25.75,-175,-250,-603,-75.0,-164,2.2114547038327528,-235,133.875,133.875,137.375,1,1,1
2026-07-06,PDH,below,-1,15,1,0,29955.25,0,4.25,-95.0,-580,-667,-463,-80.5,-69,1.078539044239813,-220,59.25,59.25,102.0,1,0,1
2026-07-06,PDL,below,-1,1,0,0,29884.5,0,10.5,66.75,348,344,21,-22.5,-52,4.74352711284807,-51,98.5,98.5,158.0,1,0,1
2026-07-06,PMH,below,-1,4,1,1,29938.0,0,1.25,-25.75,-175,-250,-603,-75.0,-164,2.2114547038327528,-235,152.0,152.0,119.25,1,1,1
2026-07-07,ASIAL,above,1,3,0,0,29558.5,1,6.5,-73.0,-1793,-1053,-1590,-72.0,-951,3.133082392304475,-265,48.5,48.5,298.75,0,0,1
2026-07-07,ONL,above,1,3,0,0,29558.5,1,6.5,-73.0,-1793,-1053,-1590,-72.0,-951,3.133082392304475,-265,48.5,48.5,298.75,0,0,1
2026-07-08,LDNH,below,-1,234,0,0,29414.75,1,6.5,-63.5,-833,-699,-221,-22.0,-3,1.1439382159332399,-142,90.5,90.5,43.0,1,0,1
2026-07-08,PDC,below,-1,16,1,1,29395.5,0,1.5,-190.5,-196,221,-298,-44.75,-9,0.7842214272265109,-173,189.5,287.5,3.5,1,1,0
2026-07-08,PDEQ,below,-1,240,1,1,29447.875,0,4.625,-91.0,-1080,-807,-177,-27.75,-51,0.9112641719330636,-101,123.625,123.625,9.875,1,1,0
2026-07-08,PMH,below,-1,234,0,0,29414.75,1,6.5,-63.5,-833,-699,-221,-22.0,-3,1.1439382159332399,-142,90.5,90.5,43.0,1,0,1
2026-07-09,ONH,below,-1,5,0,0,29786.5,1,31.5,-74.75,-659,-145,-1064,-109.5,-154,2.3981108676078353,-315,172.0,172.0,144.75,1,1,1
2026-07-09,PMH,below,-1,5,0,0,29786.5,1,31.5,-74.75,-659,-145,-1064,-109.5,-154,2.3981108676078353,-315,172.0,172.0,144.75,1,1,1
